68,5,2,5,statemnd,6,"During the self-awareness/relaxation/active-listening activity, please indicate to what degree you were having each experience described below.",I was rushing through the activity without being really attentive to it.,0,Almost Always,1,Very Frequently,2,Somewhat Frequently,3,Somewhat Infrequently,4,Very Infrequently,5,Almost Never,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,5,3,1,stress,5,,Please rate the amount of stress you experienced in the last 24 hours?,0,None,1,Very Little,2,A Moderate Amount,3,Quite a Bit,4,A Gret Deal,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,5,4,1,sleep,5,,Please rate the quality of your sleep in the last 24 hours?,0,Excellent,1,Very Good,2,Fair,3,Poor,4,Very Poor,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,5,5,1,diet,5,,Please rate the quality of your diet in the last 24 hours?,0,Excellent,1,Very Good,2,Fair,3,Poor,4,Very Poor,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,5,6,1,relation,5,,Please rate the quality of your relationships in the last 24 hours?,0,Excellent,1,Very Good,2,Fair,3,Poor,4,Very Poor,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,5,7,1,busy,5,,Please rate how busy you were in the last 24 hours?,0,Not at all,1,Slightly Busy,2,Somewhat Busy,3,Moderately Busy,4,Extremely Busy,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,5,8,1,physical,5,Physical activity is any activity that increases your heart rate and makes you get out of breath for some time.,How many minutes of physical activity did you experience in the last 24 hours?,0,0 mins,1,1-10 mins,2,11-30 mins,3,31-45 mins,4,More Than 45 mins,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75,5,9,1,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Relaxed,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,5,9,2,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Sluggish,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,5,9,3,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Proud,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,5,9,4,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Afraid,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,5,9,5,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Happy,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,5,9,6,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Excited,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,5,9,7,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Sad,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,5,9,8,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Satisfied,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,5,9,9,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Appreciative,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,5,9,10,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Anxious,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,5,9,11,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Curious,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,5,9,12,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Enthusiastic,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,5,9,13,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Grateful,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88,5,9,14,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Angry,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,5,10,1,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.","It seemed like I was just _going through the motions_, rather than focusing on what was important to me",0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
90,5,10,2,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.",I continued to get better at being the kind of person I want to be,0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
91,5,10,3,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.",I made progress in the areas of my life I care most about,0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
92,5,10,4,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.","I tried to work towards important goals, but something always got in the way",0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
93,5,10,5,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.","Difficult thoughts, feelings or memories got in the way of what I really wanted to do",0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
94,5,10,6,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.",I was proud about how I lived my life,0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
95,5,10,7,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.",I was basically on _auto-pilot_ most of the time,0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
96,5,10,8,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.",My behaviour was a good example of what I stand for in life,0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
97,5,11,1,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you been upset because of something that happened unexpectedly?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,5,11,2,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt that you were unable to control the important things in your life?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,5,11,3,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt nervous and stressed_?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,5,11,4,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt confident about your ability to handle your personal problems?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101,5,11,5,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt that things were going your way?.",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,5,11,6,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you found that you could not cope with all the things that you had to do?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,5,11,7,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you been able to control irritations in your life?.",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104,5,11,8,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt that you were on top of things?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105,5,11,9,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you been angered because of things that were outside of your control?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,5,11,10,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt difficulties were piling up so high that you could not overcome them?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,5,12,1,stress,5,,Please rate the amount of stress you experienced in the last 24 hours?,0,None,1,Very Little,2,A Moderate Amount,3,Quite a Bit,4,A Gret Deal,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,5,12,2,sleep,5,,Please rate the quality of your sleep in the last 24 hours?,0,Excellent,1,Very Good,2,Fair,3,Poor,4,Very Poor,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,5,12,3,diet,5,,Please rate the quality of your diet in the last 24 hours?,0,Excellent,1,Very Good,2,Fair,3,Poor,4,Very Poor,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,5,12,4,relation,5,,Please rate the quality of your relationships in the last 24 hours?,0,Excellent,1,Very Good,2,Fair,3,Poor,4,Very Poor,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,5,12,5,busy,5,,Please rate how busy you were in the last 24 hours?,0,Not at all,1,Slightly Busy,2,Somewhat Busy,3,Moderately Busy,4,Extremely Busy,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,5,12,6,physical,5,Physical activity is any activity that increases your heart rate and makes you get out of breath for some time.,How many minutes of physical activity did you experience in the last 24 hours?,0,0 mins,1,1-10 mins,2,11-30 mins,3,31-45 mins,4,More Than 45 mins,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113,5,15,1,gas11,5,Please rate how you performed against this goal.,Please rate how you performed against this goal.,2,Best expected outcome,1,Best expected outcome,0,Best expected outcome,-1,Best expected outcome,-2,Best expected outcome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114,5,18,1,gas21,5,Please rate how you performed against this goal.,Please rate how you performed against this goal.,2,Best expected outcome,1,Best expected outcome,0,Best expected outcome,-1,Best expected outcome,-2,Best expected outcome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115,5,16,1,gas12,5,Please rate how you performed against this goal.,Please rate how you performed against this goal.,2,Best expected outcome,1,Best expected outcome,0,Best expected outcome,-1,Best expected outcome,-2,Best expected outcome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
